soil_type,rainfall_mm,temp_high_c,temp_low_c,temp_avg_c,humidity_percent,sunlight_hours,wind_speed_kmph,recommended_crop
Red,150.7014521,34.58182573,15.7010148,25.14142027,84.58165366,6.497832317,8.2620962,Maize
Laterite,268.4672255,26.7164573,22.5623359,24.6393966,61.03713192,8.524809401,12.81420796,Maize
Laterite,182.4216536,34.74643471,15.96818731,25.35731101,69.04226809,8.958430702,12.24525363,Maize
Red,189.220673,29.22116935,24.81447595,27.01782265,55.38989061,5.574025295,8.825971683,Maize
Alluvial,372.7781614,32.70338638,18.79924291,25.75131464,70.07742323,7.025356267,9.718686382,Rice
Alluvial,315.0987862,34.84812911,23.09770404,28.97291657,85.46461956,5.315180888,5.694713631,Rice
Black,307.0084961,33.2672145,23.74987688,28.50854569,53.30953214,8.575416667,6.52018352,Bajra
Laterite,184.107564,35.3306176,19.56316821,27.4468929,56.8307304,5.336049477,9.109360622,Maize
Alluvial,264.0794865,32.35471499,22.14702316,27.25086907,87.50818462,8.561272806,14.35290742,Rice
Sandy,96.04785732,28.92959711,23.95085173,26.44022442,88.88213898,8.296624755,4.320212654,Bajra
Black,246.5545263,25.95085262,22.64643573,24.29864417,61.38751046,8.438041647,7.414208335,Wheat
Alluvial,264.6096263,36.29441425,21.61901576,28.95671501,67.36195474,8.097139268,13.86698565,Soybean
Red,236.1765421,28.69865548,15.47061198,22.08463373,76.7418678,8.313853887,4.954831854,Maize
Red,348.6885067,36.88642575,17.65285089,27.26963832,86.15812261,5.603313774,9.628056161,Rice
Red,393.7473146,37.77925997,24.24976948,31.01451473,81.426766,5.628897719,12.8040058,Rice
Sandy,164.3705844,34.68324966,15.79653928,25.23989447,51.94250893,6.239768486,8.34766561,Maize
Black,162.2492577,37.53090816,21.41579681,29.47335248,50.93731821,6.150879542,13.5001044,Cotton
Sandy,83.09472067,34.85900203,21.06013832,27.95957018,72.81250031,4.267882798,4.685988118,Bajra
Alluvial,234.6235806,35.72288307,23.56612336,29.64450322,87.10698166,8.749146027,9.657909558,Cotton
Sandy,386.652706,32.11628328,15.64252723,23.87940525,75.711062,6.938423752,13.74951447,Maize
Red,172.1683486,37.56093443,23.01619486,30.28856465,75.21670474,5.464626017,7.482483556,Rice
Red,75.19328646,28.33684769,22.13900933,25.23792851,69.20074039,6.011967824,4.817491469,Bajra
Black,234.3082299,28.94265334,18.62583213,23.78424273,52.65621414,8.94674757,3.471503342,Wheat
Black,204.9575747,37.33591084,17.4599974,27.39795412,71.28347296,6.411781043,11.43439733,Maize
Laterite,117.8261955,27.78934266,22.38150755,25.0854251,57.56554785,6.867458819,5.582925846,Rice
Laterite,379.7649091,31.74040867,18.52308884,25.13174876,59.362311,4.248905008,6.222000914,Soybean
Alluvial,236.765926,37.27253662,18.96277262,28.11765462,77.75453369,6.446613737,9.150914591,Groundnut
Laterite,209.2327719,31.12020496,22.06642522,26.59331509,87.62559997,5.646606387,3.506405623,Maize
Red,106.7597545,37.80389196,15.75993506,26.78191351,77.15152889,4.880413165,11.60062303,Bajra
Black,131.9696709,28.50524719,21.54770714,25.02647716,65.60344155,4.972739848,11.78015519,Cotton
Sandy,222.6366226,32.52868745,16.89077654,24.709732,86.03630921,7.370934744,10.59922701,Maize
Laterite,197.8887831,28.87839067,17.63025836,23.25432451,56.54433683,5.813835666,6.011846476,Maize
Alluvial,289.3568594,31.52392315,22.77944527,27.15168421,83.65358876,6.898832287,10.42722195,Rice
Alluvial,363.2042202,25.31467858,18.48602469,21.90035164,78.87201686,4.400447548,5.198034329,Wheat
Red,308.6249036,35.56396431,16.28579579,25.92488005,50.73523959,7.448192598,6.616701549,Rice
Red,250.3427041,30.25875382,18.63611449,24.44743415,58.67257104,7.348056283,14.64801633,Maize
Alluvial,258.990817,30.51440572,19.46688722,24.99064647,60.16589121,8.125674378,8.82306725,Wheat
Black,352.3841877,28.88522145,16.92984008,22.90753077,54.64722297,7.081270203,8.326271894,Wheat
Red,186.6317561,30.40507241,19.69177496,25.04842369,64.70834033,4.503099886,6.71558172,Maize
Black,283.0245405,28.72091599,19.60102627,24.16097113,57.73788912,5.051860408,3.276565061,Wheat
Laterite,232.1596322,36.19054121,15.05443709,25.62248915,51.40698526,8.559107968,12.30398316,Maize
Alluvial,96.97084921,33.38183745,18.3966062,25.88922183,78.31791307,6.787123723,6.072254077,Bajra
Sandy,90.6957881,31.97333498,19.37148105,25.67240802,60.71494331,7.020024989,13.45600311,Bajra
Red,394.3061489,37.48929177,18.20486898,27.84708037,89.85187217,8.227755977,10.33151399,Rice
Laterite,178.9034137,29.85477968,18.83534512,24.3450624,83.46480841,7.253941604,10.3700262,Maize
Alluvial,151.9952985,29.37008335,18.08469213,23.72738774,50.80183998,6.912844546,11.38600405,Wheat
Red,283.5954357,25.16595054,23.71551856,24.44073455,67.86958101,5.714832599,4.658946788,Maize
Red,78.37084736,34.31388876,17.49624704,25.9050679,85.10851843,8.065749942,14.49396261,Bajra
Sandy,332.6172775,26.42162674,18.97291293,22.69726983,63.47390806,6.847411941,13.33336224,Bajra
Alluvial,347.6111979,27.76705112,21.68753254,24.72729183,71.71512529,8.164467974,4.501066918,Rice
Sandy,327.3367714,27.92811873,21.81460115,24.87135994,60.14462511,8.418666944,9.737735325,Cotton
Sandy,222.8472185,37.50082633,22.69642164,30.09862399,69.53238571,5.688595723,9.59122192,Rice
Black,324.375006,29.21991438,22.21159268,25.71575353,76.3115512,8.79556146,14.17308349,Rice
Sandy,264.4395206,32.6098805,20.47616101,26.54302075,75.61933173,5.297245855,4.015785043,Rice
Laterite,342.5774215,26.9322318,19.56158741,23.24690961,69.69430378,4.183148488,5.348952355,Groundnut
Black,340.768586,28.80139609,23.74897235,26.27518422,80.87131756,6.089537419,11.98087613,Rice
Sandy,66.33968696,35.13391186,17.52586007,26.32988597,83.18575221,7.519683335,14.34808244,Bajra
Black,225.2033113,36.12265562,20.3069519,28.21480376,60.20929737,7.378220319,9.51090543,Cotton
Black,337.5374523,25.37142193,21.30851039,23.33996616,63.98340783,5.463357229,7.711053004,Wheat
Laterite,371.9548269,25.71703568,23.2064156,24.46172564,51.50789562,5.835848128,9.507599707,Groundnut
Alluvial,311.2098344,25.10861115,16.68599048,20.89730082,73.23187319,7.57193781,13.99971723,Wheat
Red,306.9952107,29.82437918,22.20101655,26.01269786,77.03969959,7.528296669,8.870758802,Rice
Sandy,196.1068994,34.49882715,20.21862295,27.35872505,52.96704782,4.960081255,13.07997868,Maize
Laterite,347.5601808,37.96857371,23.86942111,30.91899741,82.41746342,5.871529967,5.775770187,Rice
Black,148.3758599,33.68425288,16.76682314,25.22553801,73.20914129,8.520174932,6.842174009,Cotton
Alluvial,346.6741153,35.03040644,23.80881424,29.41961034,82.22987569,7.012556818,6.549872623,Rice
Alluvial,344.211268,31.14743119,15.39078686,23.26910902,75.5417491,4.252984268,14.11535954,Wheat
Laterite,203.3117798,36.1934342,20.65863074,28.42603247,56.2894266,7.45311371,9.161213966,Wheat
Red,100.9486284,30.27942975,16.12673527,23.20308251,73.075331,4.204757661,9.327836155,Groundnut
Laterite,343.2556445,36.4761621,24.22048802,30.34832506,54.18111552,4.643736014,9.684081676,Wheat
Alluvial,391.0223098,25.60140493,18.55774084,22.07957288,58.51577019,7.779829245,10.68232642,Wheat
Red,219.2327236,33.91072679,22.79005394,28.35039037,50.80210839,8.45234787,9.831376595,Maize
Alluvial,313.6595262,34.31222947,21.69385424,28.00304185,69.07967662,7.211390818,3.460338657,Soybean
Sandy,154.6544379,29.11577479,21.71221556,25.41399517,51.2578382,7.632483732,13.02939685,Maize
Sandy,169.8169289,35.00704,20.61355824,27.81029912,85.31345963,6.639060541,9.211557941,Maize
Black,376.994427,31.79549881,17.91588128,24.85569005,60.67597152,8.647528527,5.069356668,Wheat
Red,265.2160551,31.27150682,15.93657453,23.60404067,80.72357514,7.736123225,6.740439858,Maize
Alluvial,249.3324475,34.5985666,16.41521202,25.50688931,85.2988078,6.911977542,4.522127123,Maize
Laterite,195.0504344,33.96394472,18.43979636,26.20187054,61.09033665,8.98341639,12.00948277,Maize
Laterite,246.1396338,34.03275853,22.95786731,28.49531292,63.60864954,4.032627052,8.754230845,Soybean
Alluvial,61.69928658,29.76777699,17.37070391,23.56924045,67.89091873,4.361881966,14.4495797,Maize
Black,99.74929876,33.31707762,15.54684621,24.43196191,66.29529116,4.887047351,4.31563539,Bajra
Black,98.90219844,26.24963607,19.24572607,22.74768107,87.34715625,6.711932801,9.329477565,Cotton
Laterite,50.27632888,35.53182118,15.87574563,25.7037834,75.35399275,8.573082273,5.503822958,Groundnut
Red,252.9419834,27.11270338,21.74197623,24.42733981,55.33875517,8.029288527,14.87683917,Maize
Black,259.8006897,27.22655434,22.41637819,24.82146626,62.10561363,7.3118593,4.899396608,Wheat
Alluvial,335.3741183,36.56114388,20.19397685,28.37756037,72.601301,7.348419862,14.53658964,Rice
Black,362.137074,27.5537371,21.13845945,24.34609827,53.50870567,5.957685498,11.55986075,Wheat
Alluvial,393.902623,31.86184249,22.87930938,27.37057594,83.61601326,7.240158287,7.064998851,Rice
Sandy,350.2709753,28.88112304,24.23743131,26.55927718,59.19225366,7.747582076,10.56671081,Groundnut
Laterite,203.0716504,37.12433381,21.32472202,29.22452792,61.53183218,7.192275353,6.441788966,Soybean
Laterite,348.3506461,31.50387237,21.78900842,26.64644039,65.67870961,5.318027199,14.45568193,Groundnut
Black,278.2924021,34.45270556,15.00716859,24.72993707,87.4741372,4.822626862,5.802965211,Rice
Alluvial,63.23704779,26.59967761,24.86349923,25.73158842,62.6086695,4.576505452,4.283895134,Cotton
Red,349.0990324,28.34037989,15.20909512,21.77473751,58.92360074,4.282578454,4.24073924,Rice
Alluvial,130.4714298,31.70729642,17.53493753,24.62111698,87.62149204,8.52971984,9.80167326,Wheat
Black,183.4014087,30.35407968,22.27579322,26.31493645,68.06555982,8.283649733,14.32913743,Maize
Sandy,202.9010128,30.10096731,19.05215123,24.57655927,55.02096725,8.06807863,3.429194916,Maize
Sandy,105.4001896,30.92359068,21.0569924,25.99029154,77.67455633,5.915346849,13.42918882,Bajra
Laterite,203.8277232,25.87412824,19.64689468,22.76051146,82.82943363,7.072705091,12.98594944,Maize
Black,91.46159678,25.177318,18.03219547,21.60475673,77.91961886,7.95129952,6.549034015,Maize
Sandy,197.3916166,30.3367962,17.31348713,23.82514166,55.4548442,4.983442791,3.663988646,Maize
Black,53.22031417,33.15435921,18.16375407,25.65905664,88.92578846,4.968585254,7.149942844,Cotton
Alluvial,52.95802362,35.90970339,15.3199446,25.614824,87.60719339,8.460371755,9.426262993,Groundnut
Sandy,278.822273,30.03165016,21.47222283,25.75193649,51.79073555,4.270238137,8.486765035,Maize
Alluvial,229.4043661,32.33453229,19.94157604,26.13805416,79.27493012,5.91895628,14.33960476,Maize
Sandy,190.0543455,26.95644147,20.03570074,23.49607111,82.06570359,6.207670052,8.887362911,Maize
Red,363.7764878,37.77484063,18.99109351,28.38296707,66.61756065,6.039813011,6.894649317,Maize
Sandy,217.5257047,25.58059581,18.09559302,21.83809441,61.69212186,8.055436231,4.050906881,Maize
Laterite,284.2142783,34.52173897,19.32213188,26.92193542,77.18903184,7.045144724,12.22776234,Rice
Black,92.44271268,26.47890546,19.10960608,22.79425577,75.91348154,7.560359961,5.141408089,Cotton
Laterite,159.9384367,33.23503355,16.05800359,24.64651857,75.14176124,4.475201203,4.139443769,Maize
Red,319.2376957,32.75739887,18.37202035,25.56470961,60.50034417,4.60944606,9.117084803,Groundnut
Sandy,399.3778577,36.55495265,15.48324409,26.01909837,72.53023375,7.239111524,5.514415487,Rice
Alluvial,183.4930835,26.83129185,21.2494377,24.04036478,79.15482038,8.659563663,6.346463115,Wheat
Red,109.9894093,26.02674779,21.93297469,23.97986124,81.38893661,8.132268262,13.96518004,Groundnut
Red,399.9094453,28.17283214,22.63307615,25.40295415,73.45838049,5.306225662,14.78286387,Rice
Sandy,94.98048396,25.34005845,21.88330762,23.61168304,74.16522515,8.679078121,5.808063446,Groundnut
Laterite,140.7253668,25.24605933,15.35892751,20.30249342,86.59431224,5.760082913,7.929708012,Groundnut
Alluvial,306.0968455,34.21934915,17.00339821,25.61137368,58.44026767,7.441464992,5.636673001,Cotton
Black,163.0748739,35.90662426,17.97673716,26.94168071,76.39054562,4.684911112,11.24239792,Maize
Sandy,145.9041231,29.09293502,16.16804108,22.63048805,60.92638481,5.047596122,8.463944998,Rice
Black,86.56811086,34.36348301,21.87283004,28.11815653,53.83016795,8.612862025,9.821666426,Cotton
Red,314.7885042,28.34575096,21.93509837,25.14042466,51.5884483,8.197040188,8.378050164,Bajra
Red,127.4332369,33.80195826,22.72240276,28.26218051,68.92852748,7.08863462,8.475911086,Bajra
Sandy,122.1689777,28.24809935,18.36461163,23.30635549,73.5662551,6.272111596,11.94173772,Wheat
Sandy,53.73530075,35.09524713,23.21649334,29.15587024,52.37920652,7.054537611,7.538481406,Bajra
Alluvial,88.24780588,35.32699493,15.98968623,25.65834058,60.8552558,8.27554711,7.157631445,Cotton
Alluvial,209.9285975,37.24805292,23.8785935,30.56332321,54.09057124,7.720633429,12.66951439,Soybean
Laterite,215.0629998,34.24284324,19.39041489,26.81662906,54.51187675,7.529412223,13.93966428,Maize
Sandy,320.830262,29.65871296,16.83198245,23.24534771,75.71094646,5.638856029,13.32088223,Cotton
Red,201.7122949,30.15745881,24.38053854,27.26899867,56.12539202,4.049234125,5.857022554,Maize
Alluvial,123.2626356,28.13141483,16.29898805,22.21520144,78.61744813,4.345870953,6.974499628,Wheat
Alluvial,137.4856434,32.92387063,20.85194785,26.88790924,64.78951243,6.43028771,6.76538572,Rice
Red,124.8304237,26.3716774,21.83069575,24.10118658,76.42909572,8.753031858,11.75614096,Groundnut
Black,130.3958104,28.11621802,18.72605104,23.42113453,59.21371328,6.805034182,4.613881278,Wheat
Sandy,369.7056445,30.31993124,22.48233716,26.4011342,54.53848767,5.237822541,12.68814745,Cotton
Alluvial,66.59547265,35.41522954,21.04380719,28.22951837,57.94171435,6.474142283,11.90772295,Bajra
Black,224.8664442,28.96778889,24.73742582,26.85260736,76.53450444,6.041187597,6.36555869,Maize
Alluvial,134.764206,27.23222986,20.29833889,23.76528437,61.59949571,7.144525725,4.415264098,Wheat
Alluvial,60.09271442,29.39581985,16.07853265,22.73717625,60.49219726,8.194439496,3.387879184,Wheat
Alluvial,248.4950476,32.29496491,19.75297074,26.02396782,81.62411859,4.667715448,6.726924187,Maize
Sandy,387.3361814,32.00675137,17.87879503,24.9427732,54.81083853,7.517641701,10.73827252,Groundnut
Alluvial,298.0382935,26.48769613,18.05432766,22.27101189,81.25027815,5.829597177,5.899229544,Wheat
Black,338.3306125,26.34090789,24.4302071,25.38555749,81.80291525,4.906251278,11.54409553,Rice
Red,94.16828186,33.81263394,20.72054639,27.26659017,69.20360569,6.457036317,11.66372354,Bajra
Alluvial,181.7091359,29.72145861,15.52268668,22.62207264,77.42154482,6.181072086,5.337525632,Wheat
Red,277.8032383,27.58559214,17.4031231,22.49435762,76.37401212,8.54863419,14.78868665,Maize
Alluvial,305.6801289,25.52422812,15.94768471,20.73595641,50.27152696,4.764715932,3.827880105,Wheat
Sandy,169.154378,37.8828202,20.23541594,29.05911807,58.1885579,5.674091724,6.963692251,Soybean
Red,97.31406896,34.03755398,16.20250987,25.12003192,59.22937106,5.753686492,12.09281933,Bajra
Sandy,151.3539466,32.5035967,15.65892165,24.08125918,57.65156627,6.037026358,14.24339105,Maize
Sandy,192.1871836,35.02349881,19.35230718,27.187903,87.87370207,6.337944742,13.49927287,Maize
Red,393.345206,37.04512115,23.98123835,30.51317975,79.26417362,5.834990736,4.273505023,Rice
Laterite,159.6786931,28.83641518,22.33401849,25.58521684,84.85107952,4.962908162,4.171425126,Maize
Laterite,169.6529606,27.18738578,20.81651333,24.00194955,89.01802097,7.807294167,8.080640989,Maize
Red,121.0477457,30.87429758,22.96947504,26.92188631,73.61704412,4.484586635,9.576257967,Bajra
Laterite,368.2313318,26.32280887,15.49152629,20.90716758,50.21256677,5.640348422,10.92464206,Wheat
Sandy,208.6415892,33.89627246,18.59914036,26.24770641,76.7122488,4.202979927,7.689035815,Maize
Red,331.0521107,34.30993413,17.04238621,25.67616017,59.88820476,8.980443636,4.240536086,Rice
Alluvial,164.6792373,27.73228586,19.9768796,23.85458273,69.04082828,8.507528097,3.416879369,Wheat
Laterite,54.88215654,33.54254491,18.6509392,26.09674206,74.45979411,7.480157035,7.10970263,Groundnut
Laterite,74.37605371,32.65616829,20.20655354,26.43136092,79.68804036,6.54867755,8.06934948,Groundnut
Alluvial,263.0792861,27.33085106,17.25763075,22.2942409,51.00558903,7.614653361,12.7243728,Wheat
Laterite,346.5538609,30.73656638,15.17957864,22.95807251,52.98041847,6.551963607,14.63327251,Wheat
Red,74.820667,27.46169139,22.71323143,25.08746141,83.6575904,7.088472931,10.73307804,Bajra
Black,122.7197203,25.26364409,19.79415799,22.52890104,70.54815462,5.201312922,4.496369365,Wheat
Alluvial,120.3977899,27.3221754,18.37747997,22.84982768,66.73797989,6.542694457,8.721046506,Wheat
Black,273.9847348,36.18329272,24.45784646,30.32056959,87.19434002,5.907076719,3.9439447,Rice
Black,350.2179419,31.43477633,16.30931252,23.87204443,77.84885744,5.0303689,8.294756029,Wheat
Sandy,338.8579408,26.63722833,24.03097507,25.3341017,84.56922409,6.322913822,11.93241845,Rice
Sandy,331.0764748,30.61346631,22.85808484,26.73577558,68.49827268,8.704828939,8.83646521,Wheat
Sandy,324.7751515,35.68050999,20.54489114,28.11270057,57.19191254,6.338791155,14.61687003,Soybean
Red,355.1947837,26.27475203,19.36301424,22.81888313,88.49211933,8.170693303,8.876448382,Groundnut
Alluvial,119.0598897,29.12431781,17.81929552,23.47180667,71.23436137,4.2584284,4.902433902,Wheat
Alluvial,176.619502,25.13449275,21.26174074,23.19811675,78.15653705,7.254013451,14.61434821,Wheat
Alluvial,266.4212075,26.47029661,16.56331438,21.5168055,67.48134902,5.984446965,11.92253124,Wheat
Laterite,214.0866353,28.81890435,17.77346762,23.29618598,70.00925916,4.803015732,7.088225083,Maize
Sandy,109.7371024,33.61778128,23.52538741,28.57158434,60.31758027,6.457571129,14.70632795,Bajra
Sandy,258.2662207,26.1725441,21.06015002,23.61634706,53.58527093,8.796177177,11.58795182,Maize
Alluvial,72.58755935,32.50959868,18.5781328,25.54386574,61.01831641,8.036054982,7.403919205,Groundnut
Black,347.4956576,36.00173537,18.56366638,27.28270088,83.29994804,8.253892452,8.08716642,Rice
Black,228.4031101,29.93947938,19.48485228,24.71216583,89.22592878,5.751361853,8.426195272,Wheat
Red,384.3349689,36.54041717,18.18187479,27.36114598,56.63948886,7.729461325,7.539286724,Cotton
Red,129.8216359,25.14983818,16.30340724,20.72662271,62.37072446,4.584393803,14.83030128,Groundnut
Alluvial,60.63285298,34.26579881,15.46258189,24.86419035,60.64982798,6.486012018,8.039264224,Bajra
Laterite,166.8352191,34.46018281,21.69257093,28.07637687,52.87258335,7.736579128,3.636550574,Cotton
Alluvial,141.0219618,32.63997166,17.61328396,25.12662781,89.39831879,5.548640919,5.903527628,Wheat
Alluvial,293.1872555,30.74011476,24.44984786,27.59498131,55.66445402,7.214166954,7.583760546,Maize
Alluvial,121.321612,34.65768458,21.85603067,28.25685762,80.35555401,6.663428404,10.66471419,Bajra
Sandy,202.8720093,31.76234958,17.94931136,24.85583047,50.61059359,5.100646221,6.383242612,Maize
Red,68.34199026,36.80160615,22.21257908,29.50709262,77.08425465,6.612864101,12.3834314,Bajra
Sandy,51.05730497,28.22312185,24.27791479,26.25051832,87.28535662,7.602932097,12.18915985,Bajra
Sandy,56.31326833,37.14529289,15.86424632,26.50476961,81.96952377,8.493082705,14.29362702,Bajra
Laterite,150.6425138,29.33013271,19.26545699,24.29779485,55.57186758,4.111362275,13.42945937,Maize
Laterite,158.2634785,28.64826254,24.72229709,26.68527982,56.1345931,7.666639544,3.004923473,Maize
Sandy,176.0567536,37.58670306,24.22930078,30.90800192,85.36301185,6.260442552,13.28631544,Soybean
Sandy,101.9810985,30.38158008,19.83392067,25.10775037,60.54028614,5.782383354,4.953313212,Bajra
Red,198.5361563,27.03791832,19.26406056,23.15098944,71.49667754,4.112521637,8.329356062,Maize
Red,187.0864588,33.08488748,24.68638665,28.88563706,53.79631639,5.950080304,7.879270237,Bajra
Alluvial,103.2611107,27.29635939,17.85361386,22.57498662,88.23480173,7.670542906,10.94031962,Wheat
Red,285.9672408,35.45539501,21.59155545,28.52347523,65.92219363,6.56816692,12.6365463,Groundnut
Red,90.43126504,37.60169618,24.59626154,31.09897886,64.29878582,4.329470091,5.004668034,Bajra
Black,287.8431428,25.87221852,20.93705783,23.40463818,80.88127144,8.141063789,5.046364673,Wheat
Alluvial,279.6511321,36.46411241,19.85280717,28.15845979,71.6813338,8.595191385,13.79891452,Rice
Laterite,120.7291078,37.3843477,19.43988214,28.41211492,56.98834368,4.993253263,6.36851691,Wheat
Sandy,143.8040252,29.27442346,21.59328128,25.43385237,61.75845506,5.079021255,4.90364624,Bajra
Laterite,359.7553636,27.87985297,19.63547839,23.75766568,68.81296192,8.367876529,12.15358863,Groundnut
Sandy,238.2718342,29.02586546,16.45032734,22.7380964,79.47220427,7.00693493,10.86544148,Maize
Sandy,239.994481,31.88537885,18.47770098,25.18153991,70.82082135,7.276915997,8.020356461,Maize
Black,351.4312795,27.01090303,19.51547023,23.26318663,66.32080365,7.43732402,5.998409583,Wheat
Alluvial,104.1855142,29.80536053,18.29305313,24.04920683,66.94162309,6.85818309,13.83451976,Wheat
Red,315.6598168,31.64925361,21.44026437,26.54475899,54.08896685,8.222607657,9.988289461,Maize
Laterite,272.7500603,35.84345058,22.99762743,29.42053901,63.81844606,5.298053126,8.165923001,Groundnut
Black,127.5227421,25.4523896,19.09249574,22.27244267,61.56772608,8.044888748,12.60437026,Wheat
Black,226.7061853,36.53238466,18.58144781,27.55691624,65.14569534,6.090653415,9.559507751,Maize
Alluvial,237.6672977,30.83892664,19.40120771,25.12006717,53.64549356,7.593018703,5.564840256,Maize
Laterite,318.7883652,37.48946515,19.99549162,28.74247838,54.48394041,6.203829007,8.747646737,Cotton
Black,104.513068,36.44548474,19.33723703,27.89136088,66.48374439,4.178060751,8.975715631,Cotton
Black,54.57678696,27.23211088,21.53764503,24.38487795,51.01890767,4.318044981,5.652946484,Soybean
Red,241.0658957,25.4453946,16.70367251,21.07453355,69.98822693,6.969703105,4.780820358,Maize
Laterite,100.3420648,25.12014065,23.08157049,24.10085557,57.04777625,7.031083211,7.043062957,Cotton
Laterite,160.4787694,26.13021429,17.22950009,21.67985719,57.52234266,6.140096762,10.8994054,Maize
Red,54.16424129,28.81102725,15.05924065,21.93513395,65.04805653,4.315802641,13.9621316,Groundnut
Red,250.6905691,37.06270819,23.28378146,30.17324482,62.91914933,5.186271818,6.151603348,Bajra
Sandy,310.4173079,31.54184969,15.67796396,23.60990683,78.94322802,8.029850643,6.473974381,Wheat
Sandy,309.952524,36.00529521,15.63866373,25.82197947,51.26480153,5.292502838,13.80799301,Cotton
Alluvial,288.9545542,34.10986268,22.26670469,28.18828368,87.70410802,8.160955762,10.48068464,Rice
Alluvial,125.1605758,29.62758908,17.84104149,23.73431529,57.04357152,7.716664568,6.024838642,Wheat
Red,185.0508064,37.76700592,18.91092244,28.33896418,53.19929931,4.449128763,10.08904466,Cotton
Laterite,196.5656467,30.613968,15.53932583,23.07664691,70.66186042,6.523697377,4.794591823,Maize
Laterite,218.2532098,37.11034474,22.07880695,29.59457585,79.91694605,4.984667437,12.32754691,Cotton
Laterite,176.4432359,27.77371988,18.85050679,23.31211334,79.58431876,6.088195029,11.8398225,Maize
Sandy,332.1040987,28.29169726,17.48928988,22.89049357,73.61523861,4.350590229,3.31557272,Bajra
Alluvial,109.5534244,28.31136651,17.63246175,22.97191413,72.24945576,6.057054659,14.37279365,Wheat
Sandy,168.7075864,26.44382294,17.78567953,22.11475124,80.86355458,5.756219161,12.74377789,Maize
Red,158.1013147,33.56512025,20.66443685,27.11477855,68.87025238,6.479097363,11.78685497,Maize
Sandy,89.75556108,29.43983898,24.64622856,27.04303377,70.36890153,7.137780119,7.276637742,Bajra
Red,191.2420173,26.78056625,20.06770041,23.42413333,55.06181245,6.383102282,12.16338359,Maize
Red,101.4181182,32.17809075,22.52817026,27.35313051,61.27997411,5.093971758,9.263219569,Bajra
Black,93.01891389,27.63991771,19.01951925,23.32971848,83.82979513,5.731330254,10.85545432,Cotton
Red,255.1638239,29.64414559,20.77053342,25.2073395,63.69062371,4.419368693,14.91364774,Maize
Black,195.8431939,30.0104743,20.34247111,25.1764727,83.67722698,6.917110076,3.738680131,Maize
Laterite,52.89285428,35.13948599,21.66636072,28.40292336,62.35142633,5.462209023,12.57927596,Bajra
Alluvial,173.305824,28.88632047,20.59824789,24.74228418,50.3346264,4.41333519,4.514035082,Wheat
Sandy,376.5896274,33.5435696,19.39029244,26.46693102,51.79524066,8.600569067,8.643554672,Soybean
Alluvial,291.437375,31.2638843,16.24345317,23.75366874,58.57087237,4.322453402,9.891522477,Wheat
Alluvial,208.9797383,28.10395662,23.35564799,25.7298023,81.35678339,8.120899998,11.68331325,Maize
Sandy,196.2997259,32.35224728,21.49080602,26.92152665,64.00946457,8.585492526,4.607698401,Maize
Black,51.52585298,37.02046437,16.12504133,26.57275285,53.79536921,5.665038165,7.482795432,Cotton
Sandy,336.0943593,37.1319258,24.383616,30.7577709,86.56625847,6.732105062,7.274535807,Rice
Red,200.0936554,30.1912399,16.8471391,23.5191895,65.81920112,4.873250327,13.18549503,Maize
Red,53.39512422,26.82058256,18.22080575,22.52069416,73.14341394,4.375468229,14.32028758,Groundnut
Alluvial,105.3442994,29.40084625,15.20511603,22.30298114,64.54232621,6.657429637,13.46239495,Wheat
Sandy,270.0524855,32.19846701,24.86414018,28.5313036,79.2916227,7.884731942,13.46955378,Rice
Black,56.83289974,35.79896487,16.44103963,26.12000225,88.98713643,7.019369559,11.81979566,Cotton
Red,234.4748285,25.49663619,21.15214897,23.32439258,83.12173143,4.78750274,10.13198081,Maize
Alluvial,93.21225081,37.74067526,18.9371917,28.33893348,59.09686915,4.856622722,11.01122056,Wheat
Red,80.80210963,36.61594959,18.89266397,27.75430678,62.53477626,6.311807236,7.680792789,Bajra
Laterite,160.0347644,35.53163056,17.66158386,26.59660721,58.60482388,8.126889889,14.84498837,Maize
Black,251.9357025,28.5690796,23.2409449,25.90501225,50.21296762,6.824095814,7.070441175,Maize
Red,59.31089726,32.30575744,17.14255434,24.72415589,63.63532062,7.924778076,5.304403828,Groundnut
Laterite,207.6877887,25.15138369,20.56812143,22.85975256,76.46097297,6.959572022,11.83535879,Maize
Laterite,242.3213507,33.81945027,21.07709112,27.4482707,65.75911316,5.326565535,5.018770118,Maize
Red,165.0610959,34.36563813,21.43770608,27.9016721,63.31273444,7.774362645,10.78434051,Maize
Black,243.6996953,25.14806569,21.96507183,23.55656876,65.04167164,8.713048551,12.81581725,Wheat
Alluvial,210.5302858,33.35015546,21.79810892,27.57413219,72.34917774,7.124711376,4.15906419,Maize
Sandy,107.8796489,37.71026657,16.07924555,26.89475606,87.27776559,8.567890057,9.304325782,Bajra
Sandy,291.3955748,36.07792072,20.5918588,28.33488976,71.28530958,6.011547669,4.939175471,Rice
Sandy,252.8377292,28.72658756,18.66957832,23.69808294,53.35591843,4.261381861,6.041485556,Maize
Laterite,319.6685086,33.0186195,20.98637179,27.00249564,61.70161714,7.419466774,12.53757306,Groundnut
Red,219.7472996,28.97249397,20.17638936,24.57444166,65.27832076,6.821505323,4.37439442,Maize
Sandy,64.52475653,28.65962507,17.442337,23.05098104,72.41407896,4.10869419,9.246846532,Wheat
